Dom	DistDiff
4hv7X01	0.4855
4hv7X02	0.4589
4hv8A01	0.3317
4hv8A02	0.2412
4hv8B00	0.4985
4hv8C01	0.4576
4hv8C02	0.5107
4hv8D00	0.3537
4hvaA00	8.0385
4hvaB00	9.4344
4hvbA01	0.6387
4hvbA02	0.5729
4hvbA03	0.3841
4hvbA04	0.4801
4hvbA05	3.8041
4hvcA01	3.4372
4hvcA02	0.296
4hvcA03	0.4381
4hvcB01	3.3056
4hvcB02	0.4678
4hvcB03	0.4497
4hvdA01	0.6115
4hvdA02	0.6198
4hvgA01	0.249
4hvgA02	0.5138
4hvhA01	0.3814
4hvhA02	0.6284
4hviA01	0.3508
4hviA02	0.7513
4hvoA01	0.1741
4hvqA00	0.2528
4hvrA01	0.4181
4hvsA01	0.6799
4hvsA02	2.7099
4hvuA00	0.4472
4hvvA00	0.3542
4hvwA00	0.5862
4hvxA00	0.5758
4hw2A01	0.9278
4hw2B01	0.5539
4hw2C01	0.8286
4hw2D01	1.0773
4hw2E01	0.5244
4hw2F01	1.1181
4hw3A01	0.5135
4hw3B01	0.7851
4hw3C01	0.8424
4hw3D01	0.4364
4hw3E01	0.6091
4hw3F01	0.9272
4hw3G01	0.446
4hw3H01	0.4927
4hw3I01	0.5478
4hw3J01	1.274
4hw3K01	1.255
4hw3L01	0.5019
4hw4A01	0.5419
4hw4B01	0.3148
4hw5A00	1.8319
4hw5B00	1.8322
4hw7A01	0.5275
4hw7A02	0.7246
4hwiA01	0.5914
4hwiA02	0.1202
4hwiA03	0.4555
4hwiA04	0.3743
4hwjA00	1.4269
4hwkA00	0.7743
4hwkB00	0.7114
4hwkC00	0.6924
4hwkD00	0.5757
4hwlA00	0.4618
4hwlB00	0.462
4hwoA01	0.4704
4hwoB01	0.4818
4hwoB02	0.3538
4hwpA01	0.4165
4hwpB01	0.4467
4hwpB02	0.3438
4hwrA01	0.3745
4hwrB01	0.4133
4hwrB02	0.3381
4hwsA01	0.4618
4hwsB01	0.414
4hwsB02	0.3445
4hwwA00	0.3046
4hwwB00	0.2668
4hwzA01	0.2543
4hwzA02	0.4342
4hwzB00	0.4108
4hx1A01	0.2784
4hx1A02	0.3502
4hx1B00	0.1851
4hx4A01	0.2301
4hx4A02	0.4237
4hx4B01	0.309
4hx4B02	0.3608
4hx5A00	0.3202
4hx5B00	0.6122
4hx5C00	0.2673
4hx5D00	0.4367
4hx7A01	0.1325
4hx7A02	0.4684
4hx7B01	0.2463
4hx7B02	0.4641
4hx8A01	0.2037
4hx8A02	0.1964
4hx8B01	0.2516
4hx8B02	0.3154
4hxdA00	0.2685
4hxdC00	0.2316
4hxjA00	0.6417
4hxjB00	0.4556
4hxkA01	0.4561
4hxlA01	0.2208
4hxmA01	0.1718
4hxnA01	0.1939
4hxoA01	0.1185
4hxpA01	0.4717
4hxqA00	0.2738
4hxqB00	0.2153
4hxrA01	0.1793
4hxsA01	0.2015
4hxxA00	0.1583
4hy0A00	0.2604
4hy0B00	0.2549
4hy0C00	0.3775
4hy0D00	0.3243
4hy0E00	0.2289
4hy0F00	0.3138
4hy0G00	0.2818
4hy0H00	0.2509
4hy2A01	0.4113
4hy2A02	0.6241
4hy4A00	0.6065
4hy4B00	0.2946
4hy5A00	0.3194
4hy5B00	0.331
4hy8A00	0.4805
4hy9A01	3.7588
4hy9A02	0.263
4hy9B01	3.8403
4hy9B02	0.3916
4hybA01	3.7862
4hybA02	0.266
4hybB01	3.8886
4hybB02	0.3693
4hyfA00	8.0289
4hyfB00	8.0191
4hyfC00	8.0342
4hyhA01	0.512
4hyhA02	0.4563
4hyiA01	0.8714
4hyiA02	0.4195
4hykA01	0.4509
4hykA02	0.6557
4hykA03	0.6128
4hykA04	0.3513
4hyoA00	0.1795
4hyoB00	0.1956
4hyoC00	0.1936
4hyoD00	0.1801
4hyoE00	0.1799
4hyoF00	0.2049
4hyoG00	0.1798
4hyoH00	0.1796
4hypA00	3.5357
4hypB00	3.0566
4hypC00	2.6092
4hypD00	3.7199
4hysA01	0.2009
4hysA02	0.7058
4hytA01	0.5226
4hytA02	0.8036
4hytA03	0.2103
4hytA04	0.3145
4hytB01	1.9627
4hytB02	3.7161
4hytC01	0.5062
4hytC02	0.7785
4hytC03	0.2034
4hytC04	0.6807
4hytD01	1.518
4hytD02	3.7121
4hyuA01	0.2437
4hyuA02	0.6074
4hyxA00	0.4472
4hyxB00	0.5532
4hz1A00	0.4333
4hz1B00	0.2538
4hz1C00	0.2898
4hz1D00	0.3038
4hz3A00	0.1815
4hz3B00	0.199
4hz3C00	0.1731
4hz3D00	0.2112
4hz3E00	0.224
4hz3F00	0.1878
4hz3G00	0.1819
4hz3H00	0.1847
4hzeA00	0.2847
4hzeB00	0.5196
4hzeC00	0.3125
4hzfA01	0.3262
4hzfA02	0.2992
4hzfB01	0.4009
4hzfB02	0.4618
4hzhA01	1.0811
4hzhA02	1.9341
4hzhA03	0.3855
4hzhB01	0.6418
4hzhB02	1.2086
4hzhB03	2.5076
4hzhB04	0.3929
4hzrA01	1.4887
4hzrA02	0.2861
4hzrB01	1.0796
4hzrB02	0.3961
4hzsA01	0.559
4hzsA02	1.9734
4hzsB01	0.5267
4hzsB02	1.974
4hzsC01	0.5589
4hzsC02	1.9752
4hzsD01	0.5253
4hzsD02	1.9743
4hztA01	0.5226
4hztA02	2.5165
4i01A01	0.4824
4i01A02	0.2516
4i01B01	0.1803
4i01B02	0.3122
4i02A01	0.4228
4i02A02	0.4532
4i02B01	0.3784
4i02B02	0.4021
4i02C01	0.3216
4i02C02	0.4112
4i02D01	0.3099
4i02D02	0.2291
4i02E01	0.2812
4i02E02	0.4253
4i02F01	0.347
4i02F02	0.3395
4i03A00	0.1196
4i06A00	0.3208
4i06B00	0.6329
4i06C00	0.2759
4i09A01	0.5629
4i09A02	0.1641
4i09B01	0.334
4i09B02	0.2466
4i0aA01	0.346
4i0aA02	0.4026
4i0aB01	0.3322
4i0aB02	0.4188
4i0bA01	0.4134
4i0bA02	0.3761
4i0bB01	0.3094
4i0bB02	0.271
4i0cA00	0.2004
4i0cB00	0.2638
4i0dA01	0.5776
4i0dA02	2.5368
4i0eA01	0.5706
4i0eA02	2.5714
4i0fA01	0.4921
4i0fA02	2.5461
4i0gA01	0.4638
4i0gA02	2.5204
4i0hA01	0.4415
4i0hA02	0.4192
4i0hB01	0.5448
4i0hB02	0.4637
4i0hC01	0.4159
4i0hC02	0.6441
4i0iA01	0.4487
4i0iA02	0.4977
4i0iB01	0.2813
4i0iB02	0.6266
4i0iC01	0.3051
4i0iC02	0.5162
4i0jA01	0.2357
4i0jA02	2.6371
4i0rA01	1.0102
4i0sA01	0.9939
4i0tA01	0.6582
4i0uA01	0.351
4i0uA02	0.4919
4i0uA03	0.4423
4i0uB01	0.4341
4i0uB02	0.5719
4i0uB03	0.8399
4i0uC01	0.5828
4i0uC02	0.6761
4i0uC03	0.5817
4i0uD01	0.4776
4i0uD02	0.4204
4i0uD03	0.5578
4i0uE01	0.7957
4i0uE02	0.4864
4i0uE03	0.3313
4i0uF01	0.5406
4i0uF02	0.454
4i0uF03	1.072
4i0uG01	0.3567
4i0uG02	0.5744
4i0uG03	0.8849
4i0uH01	0.3026
4i0uH02	0.4264
4i0uH03	0.5045
4i0uI01	0.7628
4i0uI02	0.4497
4i0uI03	1.1689
4i0uJ01	0.5294
4i0uJ02	0.4524
4i0uJ03	0.4815
4i0zA01	0.5514
4i0zA02	2.2029
4i10A01	0.5367
4i10A02	2.2845
4i11A01	0.2939
4i11A02	2.5111
4i12A01	0.3841
4i12A02	2.5331
4i13A00	0.7246
4i15A00	0.3661
4i15B00	0.3319
4i18C01	1.8865
4i18C02	0.56
4i18R01	0.9228
4i18R02	0.7665
4i1bA00	0.2984
4i1cA01	0.3751
4i1cA02	2.0174
4i1nA00	0.7054
4i1pA01	0.7877
4i1pA02	0.2843
4i1pC01	0.3082
4i1pC02	0.3381
4i1rA01	3.2961
4i1rA02	0.6318
4i1wA01	0.3414
4i1wA02	0.0736
4i1wB01	0.1309
4i1wB02	0.3881
4i1wC01	0.167
4i1wC02	0.1549
4i1wD01	0.3598
4i1wD02	0.0993
4i1zA01	0.5728
4i1zA02	0.6961
4i20A01	0.6853
4i20A02	0.7111
4i21A01	0.5366
4i21A02	0.8143
4i21B01	0.5373
4i21B02	0.6978
4i22A01	0.7437
4i22A02	2.0889
4i23A01	0.9445
4i23A02	0.9351
4i24A01	0.6035
4i24A02	2.2894
4i24B01	0.6523
4i24B02	4.7121
4i25A01	0.16
4i25A02	0.0617
4i25B01	0.2998
4i25B02	0.3815
4i25C01	0.2864
4i25C02	0.1618
4i25D01	0.1781
4i25D02	0.1186
4i26A01	0.2501
4i26A02	0.1554
4i26B01	0.283
4i26B02	0.3307
4i26C01	0.3072
4i26C02	0.2653
4i26D01	0.2851
4i26D02	0.108
4i27A01	0.3185
4i27A02	0.0958
4i27A03	0.8061
4i27A04	0
4i28A01	0.1221
4i28A02	0.018
4i28A03	0.6047
4i28A04	0
4i29A01	0.1474
4i29A02	0.0278
4i29A03	0.5565
4i29A04	0
4i2aA01	0.1582
4i2aA02	0.0192
4i2aA03	0.5389
4i2aA04	0
4i2bA01	0.0468
4i2bA02	0.037
4i2bA03	0.4682
4i2bA04	0
4i2cA01	0.1146
4i2cA02	0.0713
4i2cA03	0.4616
4i2cA04	0
4i2dA01	0.138
4i2dA02	0.0087
4i2dA03	0.4074
4i2dA04	0
4i2eA01	0.1456
4i2eA02	0.0363
4i2eA03	0.187
4i2eA04	0
4i2fA01	0.1074
4i2fA02	0
4i2fA03	0.4698
4i2fA04	0
4i2gA01	0.109
4i2gA02	0.0172
4i2gA03	0.2523
4i2gA04	0
4i2hA01	0.1036
4i2hA02	0
4i2hA03	0.9154
4i2hA04	0
4i2iA01	3.2607
4i2iA02	0.1126
4i2iA03	0.1533
4i2iA04	0
4i2jA01	0.1041
4i2jA02	0
4i2jA03	1.1554
4i2jA04	0.0072
4i2rA01	0.1427
4i2rA02	0.117
4i2rB01	0.3532
4i2rB02	0.3256
4i2rC01	0.117
4i2rC02	0.258
4i2rD01	0.127
4i2rD02	0.1199
4i38A00	0.4256
4i39A00	0.4809
4i3aA00	0.3306
4i3hA01	5.9931
4i3hA02	31.1512
4i3hA01	5.9931
4i3hA02	31.1512
4i3hB01	5.9239
4i3hB02	30.4521
4i3hB01	5.9239
4i3hB02	30.4521
4i3iA00	0.4064
4i3jA00	0.5102
4i3kA00	5.6171
4i3kB00	6.2327
4i3lA00	5.8998
4i3lB00	6.9757
4i3pA01	0.2122
4i3qA00	1.8109
4i3zA01	1.6196
4i3zA02	4.9047
4i3zC01	1.6183
4i3zC02	4.9012
4i41A01	0.2457
4i41A02	0.5006
4i43A01	0.5211
4i43A02	3.5641
4i43B02	0.8066
4i43B04	0.4389
4i43B06	2.2052
4i47A01	13.6594
4i47A02	11.8567
4i48A01	0.4459
4i48A02	0.5325
4i48B00	0.1378
4i4bA01	0.4636
4i4bA02	0.2089
4i4bB01	0.5385
4i4bB02	0.4023
4i4eA01	1.0329
4i4eA02	0.1572
4i4fA01	0.6819
4i4fA02	5.7815
4i4gA00	0.5523
4i4hA00	0.6178
4i4lA01	2.0893
4i4lA02	0.7701
4i4lB01	2.1849
4i4lB02	0.739
4i4lC01	2.6808
4i4lC02	0.7767
4i4lD01	2.8361
4i4lD02	0.7819
4i4lE01	2.1615
4i4lE02	0.8828
4i4lF01	3.6125
4i4lF02	0.7791
4i4tA01	1.7589
4i4tA02	1.2795
4i4tA03	1.4532
4i4tB01	0.7253
4i4tB02	0.7011
4i4tB03	0.351
4i4tC01	1.9608
4i4tC02	1.238
4i4tC03	0.6172
4i4tD01	0.4912
4i4tD02	0.3757
4i4tD03	0.1367
4i4tE01	0.5892
4i4tF01	0.5167
4i4tF03	0.3539
4i4wA01	0.1713
4i4wA02	0.4548
4i4wB00	0.4089
4i50A01	1.7899
4i50A02	0.5443
4i50A03	0.1587
4i50B01	0.797
4i50B02	0.3333
4i50B03	0.2662
4i50C01	1.9468
4i50C02	0.7088
4i50C03	0.622
4i50D01	0.537
4i50D02	0.3617
4i50D03	0.1245
4i50E01	0.4245
4i50F01	0.3986
4i50F03	0.9536
4i51A00	1.179
4i51B00	0.3076
4i55A01	1.806
4i55A02	1.2912
4i55A03	0.8378
4i55B01	0.5842
4i55B02	0.5436
4i55B03	0.2852
4i55C01	1.9322
4i55C02	1.2544
4i55C03	0.5782
4i55D01	1.2876
4i55D02	0.1719
4i55D03	0.5196
4i55E01	0.4883
4i55F01	0.5842
4i55F03	0.6036
4i56A01	0.3419
4i56A02	0.1907
4i56B01	0.5372
4i56B02	0.5885
4i5bA01	0.3309
4i5bA02	0.4587
4i5bB01	0.3591
4i5bB02	0.6451
4i5bD01	0.2953
4i5bD02	0.3362
4i5bE01	0.5809
4i5bE02	0.1786
4i5cA01	0.4447
4i5cA02	1.5216
4i5cB01	0.3384
4i5cB02	0.3938
4i5hA01	5.584
4i5hA02	7.1543
4i5lA00	0.2843
4i5lC00	0.2001
4i5lD00	0.5278
4i5lF00	0.2935
4i5nA00	0.314
4i5nC00	0.1704
4i5nD00	0.2444
4i5nF00	0.2484
4i60A00	0.7572
4i64A01	0.4157
4i64A02	0.2085
4i64B01	0.3569
4i64B02	0.4134
4i65A00	0.7512
4i67A01	0.2676
4i68A00	2.9916
4i69A00	0.8705
4i69B00	3.171
4i69C00	3.2181
4i6aA01	0.4002
4i6aA02	0.5449
4i6aB01	0.4032
4i6aB02	0.5252
4i6eA01	0.3699
4i6eA02	3.2082
4i6eA03	1.2223
4i6gA01	0.4636
4i6gA02	0.4137
4i6gA03	1.3129
4i6gB01	0.3971
4i6gB02	0.4376
4i6gB03	1.2339
4i6jA01	0.5124
4i6jA02	3.8081
4i6jA03	1.3779
4i6jC00	1.1163
4i6lB00	0.2728
4i6mA01	0.5036
4i6mA02	0.5614
4i6mA03	2.6044
4i6mB01	0.2945
4i6mB02	0.2585
4i6mC00	0.2747
4i6mD00	3.5659
4i6nB00	0.3018
4i6nD00	0.4381
4i6oA00	1.5955
4i6qA01	0.4982
4i6qA02	0.594
4i6rA00	1.39
4i6rB00	1.5173
4i6tA00	0.4637
4i6tB00	1.2856
4i6uA00	0.1176
4i6uB00	0.2867
4i6uC00	0.71
4i6uD00	0.3208
4i6uE00	0.2759
4i6uF00	0.2177
4i6wA01	0.2457
4i6wA02	0.239
4i6wB01	0.4784
4i6wB02	0.4623
4i6yA01	0.3715
4i6yA02	0.1727
4i6yB01	0.5032
4i6yB02	0.5901
4i77Z00	0.4563
4i7yH01	4.3199
4i7yH02	0.2808
4i81A01	3.7704
4i81A02	0.773
4i81B01	1.9018
4i81B02	0.7757
4i81C01	0.5698
4i81C02	0.7335
4i81D01	0.321
4i81D02	0.7665
4i81E01	1.8037
4i81E02	0.4381
4i81F01	0.5512
4i81F02	0.6915
4i85A00	0.1351
4i85B00	0.652
4i87A00	0.3378
4i87B00	0.7705
4i89A00	0.1334
4i89B00	0.8358
4i8aA01	0.426
4i8aA02	0.66
4i8aB01	0.3853
4i8aB02	0.6087
4i8aC01	0.373
4i8aC02	0.6597
4i8aD01	0.4021
4i8aD02	0.6998
4i8cA01	0.2785
4i8cA02	0.2875
4i8cB01	0.3622
4i8cB02	0.3723
4i8cC01	0.5244
4i8cC02	0.3074
4i8gA01	0.1011
4i8gA02	0.0108
4i8hA01	0.1111
4i8hA02	0.0056
4i8jA01	0.0649
4i8jA02	0.0054
4i8kA01	0.0584
4i8kA02	0.0052
4i8lA01	0.0537
4i8lA02	0.0052
4i8nA00	0.463
4i8sA00	0.211
4i8tA00	0.6799
4i8tB00	0.5547
4i8xA01	0.3602
4i8xA02	0.5957
4i8xB01	0.3927
4i8xB02	0.659
4i8xC01	0.4158
4i8xC02	0.6707
4i8xD01	0.2222
4i8xD02	0.6209
4i8xE01	0.2404
4i8xE02	0.5574
4i8xF01	0.7059
4i8xF02	0.6702
4i8xG01	0.5336
4i8xG02	0.5919
4i8xH01	0.263
4i8xH02	0.5458
4i9dA01	0.2289
4i9dA02	0.2669
4i9dB01	0.2954
4i9dB02	0.4432
4i9hA01	0.5027
4i9hA02	0.5188
4i9hB01	0.2397
4i9hB02	0.5652
4i9hC01	0.4477
4i9hC02	0.6317
4i9hD01	0.4411
4i9hD02	0.5791
4i9hE01	0.304
4i9hE02	0.5551
4i9hF01	0.4428
4i9hF02	0.5886
4i9hG01	4.5592
4i9hG02	0.517
4i9hH01	0.2749
4i9hH02	0.5241
4i9iA00	3.839
4i9iB00	3.5947
4i9iC00	3.6327
4i9iD00	3.8925
4i9nA01	0.5845
4i9nA02	0.5681
4i9nB01	4.927
4i9nB02	0.6217
4i9nC01	0.294
4i9nC02	0.6556
4i9nD01	0.4062
4i9nD02	0.6303
4i9nE01	0.3599
4i9nE02	0.5911
4i9nF01	0.5369
4i9nF02	0.6212
4i9nG01	0.3894
4i9nG02	0.5421
4i9nH01	0.3788
4i9nH02	0.5318
4i9oA00	0.543
4i9rA00	0.7948
4i9sA00	0.7258
4i9uA01	0.534
4i9uA02	0.5344
4i9uB01	0.3707
4i9uB02	0.6177
4i9uC01	0.372
4i9uC02	0.7282
4i9uD01	0.3839
4i9uD02	0.6363
4i9uE01	0.3129
4i9uE02	0.4306
4i9uF01	0.8475
4i9uF02	0.4226
4i9uG01	0.2666
4i9uG02	0.4717
4i9uH01	0.4627
4i9uH02	0.5388
4i9wA00	0.9664
4i9wB00	0.3278
4i9xC01	0.3174
4i9xC02	0.41
4i9xD01	0.1372
4i9xD02	0.4038
4i9zA00	2.5242
4ia0A00	4.174
4ia1A00	0.7455
4ia2A00	0.7963
4ia3A00	0.6197
4ia7A00	0.3819
4ia8A00	1.4098
4ia8B00	0.2026
4ia9A00	0.4939
4iaaA01	0.2709
4iaaA02	0.2561
4iacA01	0.297
4iacA02	0.3445
4iadA01	0.2403
4iadA02	0.2477
4iaeA00	0.4347
4iaeB00	0.2907
4iafA01	0.1387
4iafA02	0.3067
4iahA00	0.3514
4iahB00	0.7351
4iaiA01	0.4574
4iaiA02	0.2216
4iakA01	0.4146
4iakA02	0.2798
4ialA00	0.3585
4iamA00	0.3146
4iamB00	0.3572
4iaqA02	9.3603
4iarA02	3.0473
4iasA00	0.1672
4iatA00	0.4369
4iavA00	0.3802
4iawB00	0.7281
4iawC00	0.7214
4iaxA00	0.7162
4iayA01	0.2531
4iayA02	0.2437
4iazA01	0.2293
4iazA02	0.289
4ib0A01	0.2569
4ib0A02	0.2671
4ib1A01	0.4694
4ib1A02	0.2369
4ib3A01	0.3475
4ib3A02	0.2359
4ib4A02	0.4663
4ib5A01	0.4376
4ib5A02	0.5419
4ib5B01	0.3011
4ib5B02	1.2461
4ib5C01	0.3053
4ib5C02	0.5714
4ib6A00	3.9832
4ib7A00	3.8627
4ib8A00	4.0027
4ib9A00	4.3211
4ibaA00	4.1949
4iblH01	0.8017
4iblH02	0.2053
4iblT01	0.3871
4iblT02	0.5134
4ibmA01	0.4029
4ibmA02	1.4024
4ibmB01	0.265
4ibmB02	2.1382
4ibqA00	0.4596
4ibqB00	0.2824
4ibqC00	0.7003
4ibqD00	0.2023
4ibrA00	0.2398
4ibsA00	0.6162
4ibsB00	0.5814
4ibsC00	0.3864
4ibsD00	0.3086
4ibtA00	0.5262
4ibtB00	0.3317
4ibtC00	0.4726
4ibtD00	0.6261
4ibuA00	0.7669
4ibuB00	0.6866
4ibuC00	0.3133
4ibuD00	0.3312
4ibvA00	0.3722
4ibwA00	0.4159
4ibxA00	0.1635
4ibxB00	0.1581
4ibxC00	0.4837
4ibxD00	0.4438
4ibxE00	0.478
4ibyA00	0.3852
4ibyB00	1.2711
4ibzA00	0.4987
4ibzB00	0.5142
4ibzC00	0.7812
4ibzD00	0.42
4ic0A01	2.1202
4ic0A02	0.5107
4ic0B01	1.6012
4ic0B02	0.119
4ic0C01	2.231
4ic0C02	0.5742
4ic0D01	1.5948
4ic0D02	0.1822
4ic2A00	0.3635
4ic2B00	0.4234
4ic3A00	0.352
4ic3B00	0.4212
4ic7A01	4.9539
4ic7A02	0.5512
4ic7D01	4.9624
4ic7D02	0.6557
4ic8A01	4.7364
4ic8A02	2.4353
4ic8B01	4.6895
4ic8B02	2.5213
4icbA00	0.2954
4iccX00	0.491
4icdA00	0.3812
4ictA00	0.3997
4id3A00	0.4447
4id3B00	0.4048
4id4A00	0.917
4id6A00	0.4927
4id7A01	0.6615
4id7A02	0.3904
4idjA00	0.8718
4idnA01	0.306
4idnA02	0.3694
4idnB01	0.5787
4idnB02	0.6777
4idoA01	0.4104
4idoA02	0.2962
4idoB01	0.4229
4idoB02	0.6729
4idpA01	0.2988
4idpA02	0.4904
4idpB01	0.2928
4idpB02	0.511
4idpC01	0.3302
4idpC02	0.5113
4idpD01	0.4049
4idpD02	0.4898
4idqA01	0.2846
4idqA02	0.4713
4idqB01	0.2903
4idqB02	0.474
4idqC01	0.3879
4idqC02	0.4756
4idqD01	0.4004
4idqD02	0.4737
4idrX00	0.6563
4idyA01	0.2756
4idzA01	3.5693
4idzA02	0.3403
4ie0A01	0.5259
4ie0A02	0.2768
4ie1A00	0.3131
4ie1B00	0.1798
4ie2A00	0.3769
4ie2B00	0.2368
4ie2C00	0.2563
4ie3A00	0.4134
4ie3B00	0.349
4ie3C00	0.2528
4ie4A01	0.3568
4ie4A02	0.1888
4ie5A01	0.6864
4ie5A02	0.2623
4ie6A01	7.3253
4ie6A02	0.256
4ie7A01	0.3968
4ie7A02	0.4084
4ie9A01	0.5249
4ie9A02	0.2769
4iebA02	1.0421
4iebA03	0.187
4iecA01	0.3279
4iemA00	0.2929
4iemB00	0.2125
4iemC00	0.3554
4iemD00	0.2762
4ieoA00	0.1684
4iepA00	0.5275
4ieqA00	0.1807
4ierA00	0.3712
4iesA00	0.2383
4ietA00	0.3018
4ieuA00	0.4871
4ievA00	0.1596
4iewA00	0.2562
4iexA00	0.552
4ieyA00	0.4002
4iezA00	0.4538
4if5A00	0.5893
4if7A01	0.346
4ifdA00	2.077
4ifdB00	3.6765
4ifdC00	2.7041
4ifdD00	0.3736
4ifdF00	0.6661
4ifdG01	0.8759
4ifdG02	0.4957
4ifdG03	0.3863
4ifdH01	0.1702
4ifdI01	2.7887
4ifdI02	4.9926
4ifdJ03	0.2489
4ifdJ05	0.3237
4ifdK01	0.1648
4ifdK02	0.4579
4ifgA01	2.1235
4ifgA02	6.0526
4ifhA01	0.2072
4ifhA02	0.2767
4ifhA03	0.3109
4ifhA04	0.4599
4ifhB01	0.3446
4ifhB02	0.4265
4ifhB03	0.3457
4ifhB04	0.2502
4ifiA01	0.2397
4ifiA02	0.2473
4ifjA00	0.1932
4ifkA00	0.1686
4ifkB00	0.8354
4iflX00	0.2776
4ifnX00	0.6763
4ifoA00	0.1424
4ifoB00	0.4001
4ifrA00	0.4236
4ifrB00	0.6651
4ig2A00	0.7268
4ig2B00	0.5616
4ig7B00	0.3553
4igaA00	0.6074
4ighA00	0.6847
4igkA01	0.1799
4igkA02	0.7912
4igkB01	0.2825
4igkB02	0.649
4igrA01	0.2023
4igrA02	1.1521
4igsA00	1.1147
4igtA01	6.8785
4igtA02	0.4809
4ih8A01	2.1685
4ih8A02	6.0105
4ih9A00	0.4728
4ih9B00	0.1431
4ihaA00	0.3812
4ihaB00	0.192
4ihfA01	0.2976
4ihfA02	0.1611
4ihfB01	0.2575
4ihfB02	0.2761
4ihfC01	0.4606
4ihfC02	0.1373
4ihfD01	0.1419
4ihfD02	0.1936
4ihfE01	0.5685
4ihfE02	0.1962
4ihfF01	0.1775
4ihfF02	0.3033
4ihgA01	0.3105
4ihgA02	0.2101
4ihgB01	0.5417
4ihgB02	0.264
4ihgC01	0.7305
4ihgC02	0.5168
4ihgD01	0.2596
4ihgD02	0.4079
4ihgE01	0.5551
4ihgE02	0.224
4ihgF01	0.2241
4ihgF02	0.2167
4ihhA01	0.4673
4ihhA02	0.4663
4ihhB01	0.298
4ihhB02	0.1919
4ihhC01	0.3635
4ihhC02	0.1797
4ihhD01	0.2931
4ihhD02	0.1055
4ihhE01	6.9027
4ihhE02	0.1973
4ihhF01	0.282
4ihhF02	0.1334
4ihjA01	1.8215
4ihjA02	1.3075
4ihjA03	0.7678
4ihjB01	0.6682
4ihjB02	0.4961
4ihjB03	0.4246
4ihjC01	1.957
4ihjC02	0.944
4ihjC03	0.627
4ihjD01	0.4229
4ihjD02	0.5629
4ihjD03	0.2002
4ihjE01	0.3948
4ihjF01	0.5802
4ihjF03	0.5669
4ihlA00	0.3487
4ihlB00	0.5169
4ihmA00	0.3839
4ihoA01	0.5704
4ihoA02	0.3255
4ihoB00	0.6653
4ihoD01	0.5533
4ihoD02	0.5547
4ihoE00	0.3171
4ihpA01	2.2864
4ihpA02	5.8804
4ihsA00	0.3576
4ihsB00	0.6127
4ihsC00	1.0528
4ihsD00	0.5514
4ihtA00	0.4249
4ihtB00	0.313
4ihtC00	0.8243
4ihtD00	0.3965
4ii5A01	1.6934
4ii5A02	4.9149
4ii5C01	1.6924
4ii5C02	4.9066
4ii8A00	0.4943
4iijA01	1.8225
4iijA02	1.321
4iijA03	0.2504
4iijB01	0.5352
4iijB02	0.227
4iijB03	0.2822
4iijC01	1.9631
4iijC02	0.9359
4iijC03	0.6216
4iijD01	0.4431
4iijD02	0.2273
4iijD03	0.1882
4iijE01	0.2985
4iijF01	0.5105
4iimA00	0.5526
4iimB00	0.2176
4iiqA01	2.1297
4iiqA02	2.2856
4iiqB02	0.5442
4iiqC01	0.439
4iiqC03	6.0494
4iizA00	0.5056
4iizB00	0.3538
4ij1A01	0.4641
4ij1A02	2.0369
4ij1B01	0.3925
4ij1B02	0.6991
4ij8A00	6.296
4ij8B00	5.4607
4ij9A01	0.2335
4ij9A02	0.2786
4ijgA01	0.6531
4ijgA02	0.3242
4ijmA01	4.3627
4ijmA02	0.5228
4ijmB01	1.5626
4ijmB02	0.165
4ijmC01	1.5843
4ijmC02	0.2804
4ijmD01	2.2107
4ijmD02	0.316
4ijmE01	3.6529
4ijmE02	0.6407
4ijmF01	4.4926
4ijmF02	0.3009
4ijoA00	0.1632
4ijqA00	0.5852
4ijqB00	1.2796
4ijqC00	0.5387
4ijqD00	0.313
4ijtA00	0.9009
4ijuA00	0.2744
4ijuB01	0.2518
4ijuD01	0.192
4ijuE00	0.2318
4ijvA00	0.1845
4ijvB01	0.2029
4ijvD01	0.1813
4ijvE00	0.2015
4ijwA00	0.1919
4ijwB01	0.1257
4ijwD01	0.1925
4ijwE00	0.3138
4ik2A00	1.0522
4ik6A00	0.4432
4ik6B00	0.4923
4ik7A00	0.2887
4ik7B00	0.3301
4ikeA00	0.2311
4ikeB00	2.7672
4ikiA00	0.4353
4ikiB00	0.6575
4ikjA00	0.2579
4ikjB00	0.6244
4ikkA00	0.3657
4ikkB00	0.7969
4iklA00	0.3475
4iklB00	0.7231
4ikoA00	0.2397
4ikpA01	0.2442
4ikpA02	0.3299
4ikpB01	0.2224
4ikpB02	0.2771
4ikpC01	0.2109
4ikpC02	0.3399
4ikpD01	0.1673
4ikpD02	0.4427
4ikrA00	0.1338
4iksA00	0.1206
4iktA00	0.117
4ikuA00	0.1427
4il4A01	0.1431
4il4A02	0.0927
4il4B01	0.2951
4il4B02	0.1113
4il4C01	0.3271
4il4C02	0.0559
4il4D01	0.2331
4il4D02	0.1114
4il4E01	0.3113
4il4E02	0.0694
4il6B02	0.119
4il6C02	0.6121
4il6E00	0.2767
4il6H01	0.4318
4il6O01	0.5754
4il6O02	0.5769
4il6U01	0.0315
4il6V00	0.3378
4il6X00	0.6003
4il6Z00	0.8868
4il6b02	0.1048
4il6c02	0.5419
4il6e00	0.4172
